"PF-9165","Philip Fox","Cotonou","Littoral","Benin","Africa","Africa","Consumidor"
"PF-9225","Phillip Flathmann","Lodz","Lodz","Poland","EMEA","EMEA","Consumidor"
"PG-18820","Patrick Gardner","Xuzhou","Jiangsu","China","North Asia","APAC","Consumidor"
"PG-18895","Paul Gonzalez","Mérida","Yucatán","Mexico","North","LATAM","Consumidor"
"PG-8820","Patrick Gardner","Chipata","Eastern","Zambia","Africa","Africa","Consumidor"
"PG-8895","Paul Gonzalez","Yaroslavl'","Yaroslavl'","Russia","EMEA","EMEA","Consumidor"
"PH-18790","Patricia Hirasaki","Wellington","Wellington","New Zealand","Oceania","APAC","Outros"
"PH-8790","Patricia Hirasaki","Irkutsk","Irkutsk","Russia","EMEA","EMEA","Outros"
"PJ-18835","Patrick Jones","Prato","Tuscany","Italy","South","EU","Corporativo"
"PJ-19015","Pauline Johnson","Santa Ana","California","United States","West","US","Consumidor"
"PJ-8835","Patrick Jones","Calabar","Cross River","Nigeria","Africa","Africa","Corporativo"
"PJ-9015","Pauline Johnson","Dnipropetrovs'k","Dnipropetrovs'k","Ukraine","EMEA","EMEA","Consumidor"
"PK-18910","Paul Knutson","San Luis Potosí","San Luis Potosí","Mexico","North","LATAM","Outros"
"PK-19075","Pete Kriz","New York City","New York","United States","East","US","Consumidor"
"PK-8910","Paul Knutson","Qostanay","Qostanay","Kazakhstan","EMEA","EMEA","Outros"
"PK-9075","Pete Kriz","Istanbul","Istanbul","Turkey","EMEA","EMEA","Consumidor"
"PL-18925","Paul Lucas","Yangon","Yangon","Myanmar (Burma)","Southeast Asia","APAC","Outros"
"PL-8925","Paul Lucas","Ahvaz","Khuzestan","Iran","EMEA","EMEA","Outros"
"PM-18940","Paul MacIntyre","Boulogne-Billancourt","Ile-de-France","France","Central","EU","Consumidor"
"PM-19135","Peter McVee","Ballarat","Victoria","Australia","Oceania","APAC","Outros"
"PM-8940","Paul MacIntyre","Rabat","Rabat-Salé-Zemmour-Zaer","Morocco","Africa","Africa","Consumidor"
"PM-9135","Peter McVee","Tehran","Tehran","Iran","EMEA","EMEA","Outros"
"PN-18775","Parhena Norris","Tianjin","Tianjin","China","North Asia","APAC","Outros"
"PN-8775","Parhena Norris","Bouake","Vallee Du Bandama","Cote d'Ivoire","Africa","Africa","Outros"
"PO-18850","Patrick O'Brill","Tallahassee","Florida","United States","South","US","Consumidor"
"PO-18865","Patrick O'Donnell","Stockton-on-Tees","England","United Kingdom","North","EU","Consumidor"
"PO-19180","Philisse Overcash","Chicago","Illinois","United States","Central","US","Outros"
"PO-19195","Phillina Ober","Granollers","Catalonia","Spain","South","EU","Outros"
"PO-8850","Patrick O'Brill","Pretoria","Gauteng","South Africa","Africa","Africa","Consumidor"
"PO-8865","Patrick O'Donnell","Guelma","Guelma","Algeria","Africa","Africa","Consumidor"
"PO-9180","Philisse Overcash","Kaduna","Kaduna","Nigeria","Africa","Africa","Outros"
"PO-9195","Phillina Ober","Tangier","Tanger-Tétouan","Morocco","Africa","Africa","Outros"
"PP-18955","Paul Prost","Seattle","Washington","United States","West","US","Outros"
"PP-8955","Paul Prost","Bryansk","Bryansk","Russia","EMEA","EMEA","Outros"
"PR-18880","Patrick Ryan","Puebla","Puebla","Mexico","North","LATAM","Consumidor"
"PR-8880","Patrick Ryan","Calabar","Cross River","Nigeria","Africa","Africa","Consumidor"
"PS-18760","Pamela Stobb","Bandung","Jawa Barat","Indonesia","Southeast Asia","APAC","Consumidor"
"PS-18970","Paul Stevenson","Bogotá","Bogota","Colombia","South","LATAM","Outros"
"PS-19045","Penelope Sewall","Harrisonburg","Virginia","United States","South","US","Outros"
"PS-8760","Pamela Stobb","Kikwit","Bandundu","Democratic Republic of the Congo","Africa","Africa","Consumidor"
"PS-8970","Paul Stevenson","Sibiu","Sibiu","Romania","EMEA","EMEA","Outros"
"PS-9045","Penelope Sewall","Prague","Prague","Czech Republic","EMEA","EMEA","Outros"
"PT-19090","Pete Takahito","Aschaffenburg","Bavaria","Germany","Central","EU","Consumidor"
"PT-9090","Pete Takahito","Bingol","Bingol","Turkey","EMEA","EMEA","Consumidor"
"PV-18985","Paul Van Hugh","Salto","São Paulo","Brazil","South","LATAM","Outros"
"PV-8985","Paul Van Hugh","Yaounde","Centre","Cameroon","Africa","Africa","Outros"
"PW-19030","Pauline Webber","Southend-on-Sea","England","United Kingdom","North","EU","Corporativo"
"PW-19240","Pierre Wener","Columbia","Maryland","United States","East","US","Consumidor"
"PW-9030","Pauline Webber","Osh","Osh","Kyrgyzstan","EMEA","EMEA","Corporativo"
"PW-9240","Pierre Wener","Alexandria","Al Iskandariyah","Egypt","Africa","Africa","Consumidor"
"QJ-19255","Quincy Jones","Jixi","Heilongjiang","China","North Asia","APAC","Corporativo"
"QJ-9255","Quincy Jones","Izmir","Izmir","Turkey","EMEA","EMEA","Corporativo"
"RA-19285","Ralph Arnett","Puertollano","Castile-La Mancha","Spain","South","EU","Consumidor"
"RA-19885","Ruben Ausman","Beijing","Beijing","China","North Asia","APAC","Corporativo"
"RA-19915","Russell Applegate","Denver","Colorado","United States","West","US","Consumidor"
"RA-19945","Ryan Akin","Le Petit-Quevilly","Upper Normandy","France","Central","EU","Consumidor"
"RA-9285","Ralph Arnett","Adana","Adana","Turkey","EMEA","EMEA","Consumidor"
"RA-9885","Ruben Ausman","Poltava","Poltava","Ukraine","EMEA","EMEA","Corporativo"
"RA-9915","Russell Applegate","Khomeynishahr","Esfahan","Iran","EMEA","EMEA","Consumidor"
"RA-9945","Ryan Akin","Kano","Kano","Nigeria","Africa","Africa","Consumidor"
"RB-19330","Randy Bradley","Dijon","Burgundy","France","Central","EU","Consumidor"
"RB-19360","Raymond Buch","Cairns","Queensland","Australia","Oceania","APAC","Consumidor"
"RB-19435","Richard Bierner","Depok","Yogyakarta","Indonesia","Southeast Asia","APAC","Consumidor"
"RB-19465","Rick Bensley","Devonport","Tasmania","Australia","Oceania","APAC","Outros"
"RB-19570","Rob Beeghly","Barakaldo","Basque Country","Spain","South","EU","Consumidor"
"RB-19645","Robert Barroso","Torrevieja","Valenciana","Spain","South","EU","Corporativo"
"RB-19705","Roger Barcio","New York City","New York","United States","East","US","Outros"
"RB-19795","Ross Baird","Ibiúna","São Paulo","Brazil","South","LATAM","Outros"
"RB-9330","Randy Bradley","Casablanca","Grand Casablanca","Morocco","Africa","Africa","Consumidor"
"RB-9360","Raymond Buch","Nairobi","Nairobi","Kenya","Africa","Africa","Consumidor"
"RB-9435","Richard Bierner","Kaunas","Kaunas","Lithuania","EMEA","EMEA","Consumidor"
"RB-9465","Rick Bensley","Rybinsk","Yaroslavl'","Russia","EMEA","EMEA","Outros"
"RB-9570","Rob Beeghly","Algiers","Alger","Algeria","Africa","Africa","Consumidor"
"RB-9645","Robert Barroso","Barika","Batna","Algeria","Africa","Africa","Corporativo"
"RB-9705","Roger Barcio","Cairo","Al Qahirah","Egypt","Africa","Africa","Outros"
"RB-9795","Ross Baird","Chisinau","Chisinau","Moldova","EMEA","EMEA","Outros"
"RC-19825","Roy Collins","Woking","England","United Kingdom","North","EU","Consumidor"
"RC-19960","Ryan Crowe","Ashford","England","United Kingdom","North","EU","Consumidor"
"RC-9825","Roy Collins","Budapest","Budapest","Hungary","EMEA","EMEA","Consumidor"
"RC-9960","Ryan Crowe","Oran","Oran","Algeria","Africa","Africa","Consumidor"
"RD-19480","Rick Duston","Sydney","New South Wales","Australia","Oceania","APAC","Consumidor"
"RD-19585","Rob Dowd","Torrevieja","Valenciana","Spain","South","EU","Consumidor"
"RD-19660","Robert Dilbeck","Tlalpan","Distrito Federal","Mexico","North","LATAM","Outros"
"RD-19720","Roger Demir","Bry-sur-Marne","Ile-de-France","France","Central","EU","Consumidor"
"RD-19810","Ross DeVincentis","Managua","Managua","Nicaragua","Central","LATAM","Outros"
"RD-19900","Ruben Dartt","Kaifeng","Henan","China","North Asia","APAC","Consumidor"
"RD-19930","Russell D'Ascenzo","Manukau City","Auckland","New Zealand","Oceania","APAC","Consumidor"
"RD-9480","Rick Duston","Meknes","Meknès-Tafilalet","Morocco","Africa","Africa","Consumidor"
"RD-9585","Rob Dowd","Khartoum","Khartoum","Sudan","Africa","Africa","Consumidor"
"RD-9660","Robert Dilbeck","Al Mahallah al Kubra","Al Gharbiyah","Egypt","Africa","Africa","Outros"
"RD-9720","Roger Demir","Aswan","Aswan","Egypt","Africa","Africa","Consumidor"
"RD-9810","Ross DeVincentis","Nouakchott","Nouakchott","Mauritania","Africa","Africa","Outros"
"RD-9900","Ruben Dartt","Vinnytsya","Vinnytsya","Ukraine","EMEA","EMEA","Consumidor"
"RD-9930","Russell D'Ascenzo","Mashhad","Razavi Khorasan","Iran","EMEA","EMEA","Consumidor"
"RE-19405","Ricardo Emerson","San Salvador","San Salvador","El Salvador","Central","LATAM","Consumidor"
"RE-19450","Richard Eichhorn","Santo Domingo","Santo Domingo","Dominican Republic","Caribbean","LATAM","Consumidor"
"RE-9405","Ricardo Emerson","Ardabil","Ardabil","Iran","EMEA","EMEA","Consumidor"
"RE-9450","Richard Eichhorn","Sakaka","Al Jawf","Saudi Arabia","EMEA","EMEA","Consumidor"
"RF-19345","Randy Ferguson","Barcelona","Catalonia","Spain","South","EU","Corporativo"
"RF-19735","Roland Fjeld","Perth","Western Australia","Australia","Oceania","APAC","Consumidor"
"RF-19840","Roy Französisch","Cuttack","Odisha","India","Central Asia","APAC","Consumidor"
"RF-9345","Randy Ferguson","Riyadh","Ar Riyad","Saudi Arabia","EMEA","EMEA","Corporativo"
"RF-9735","Roland Fjeld","Ahvaz","Khuzestan","Iran","EMEA","EMEA","Consumidor"
"RF-9840","Roy Französisch","Qarshi","Qashqadaryo","Uzbekistan","EMEA","EMEA","Consumidor"
"RH-19495","Rick Hansen","New York City","New York","United States","East","US","Consumidor"
"RH-19510","Rick Huthwaite","Providence","Rhode Island","United States","East","US","Outros"
"RH-19555","Ritsa Hightower","Bacoor","Calabarzon","Philippines","Southeast Asia","APAC","Consumidor"
"RH-19600","Rob Haberlin","Carol Stream","Illinois","United States","Central","US","Consumidor"
"RH-9495","Rick Hansen","Dakar","Dakar","Senegal","Africa","Africa","Consumidor"
"RH-9510","Rick Huthwaite","Amman","'Amman","Jordan","EMEA","EMEA","Outros"
"RH-9555","Ritsa Hightower","Uvinza","Kigoma","Tanzania","Africa","Africa","Consumidor"
"RH-9600","Rob Haberlin","Vancouver","British Columbia","Canada","Canada","Canada","Consumidor"
"RK-19300","Ralph Kennedy","Serra","Espírito Santo","Brazil","South","LATAM","Consumidor"
"RK-9300","Ralph Kennedy","Nairobi","Nairobi","Kenya","Africa","Africa","Consumidor"
"RL-19615","Rob Lucas","Newcastle","New South Wales","Australia","Oceania","APAC","Consumidor"
"RL-9615","Rob Lucas","Riyadh","Ar Riyad","Saudi Arabia","EMEA","EMEA","Consumidor"
"RM-19375","Raymond Messe","Naihati","West Bengal","India","Central Asia","APAC","Consumidor"
"RM-19675","Robert Marley","Los Angeles","California","United States","West","US","Outros"
"RM-19750","Roland Murray","Novo Gama","Goiás","Brazil","South","LATAM","Consumidor"
"RM-9375","Raymond Messe","Vratsa","Vratsa","Bulgaria","EMEA","EMEA","Consumidor"
"RM-9675","Robert Marley","Uskudar","Istanbul","Turkey","EMEA","EMEA","Outros"
"RM-9750","Roland Murray","Warsaw","Masovia","Poland","EMEA","EMEA","Consumidor"
"RO-19780","Rose O'Brian","Gaoyou","Jiangsu","China","North Asia","APAC","Consumidor"
"RO-9780","Rose O'Brian","Algiers","Alger","Algeria","Africa","Africa","Consumidor"
"RP-19270","Rachel Payne","Sydney","New South Wales","Australia","Oceania","APAC","Corporativo"
"RP-19390","Resi Pölking","Madison","Wisconsin","United States","Central","US","Consumidor"
"RP-19855","Roy Phan","Bangkok","Bangkok","Thailand","Southeast Asia","APAC","Corporativo"
"RP-9270","Rachel Payne","Bishkek","Bishkek","Kyrgyzstan","EMEA","EMEA","Corporativo"
"RP-9390","Resi Pölking","Dakar","Dakar","Senegal","Africa","Africa","Consumidor"
"RP-9855","Roy Phan","Beni Mellal","Tadla-Azilal","Morocco","Africa","Africa","Corporativo"
"RR-19315","Ralph Ritter","Gold Coast","Queensland","Australia","Oceania","APAC","Consumidor"
"RR-19525","Rick Reed","Santo Domingo","Santo Domingo","Dominican Republic","Caribbean","LATAM","Corporativo"
"RR-9315","Ralph Ritter","Opole","Opole","Poland","EMEA","EMEA","Consumidor"
"RR-9525","Rick Reed","Tychy","Silesia","Poland","EMEA","EMEA","Corporativo"
"RS-19420","Ricardo Sperren","Seattle","Washington","United States","West","US","Corporativo"
"RS-19765","Roland Schwarz","Los Angeles","California","United States","West","US","Corporativo"
"RS-19870","Roy Skaria","Landerneau","Brittany","France","Central","EU","Outros"
"RS-9420","Ricardo Sperren","Kandi","Alibori","Benin","Africa","Africa","Corporativo"
"RS-9765","Roland Schwarz","Accra","Greater Accra","Ghana","Africa","Africa","Corporativo"
"RS-9870","Roy Skaria","Johannesburg","Gauteng","South Africa","Africa","Africa","Outros"
"RW-19540","Rick Wilson","Perth","Western Australia","Australia","Oceania","APAC","Corporativo"
"RW-19630","Rob Williams","San Francisco","California","United States","West","US","Corporativo"
"RW-19690","Robert Waldorf","Xiamen","Fujian","China","North Asia","APAC","Consumidor"
"RW-9540","Rick Wilson","Cape Town","Western Cape","South Africa","Africa","Africa","Corporativo"
"RW-9630","Rob Williams","Natitingou","Atakora","Benin","Africa","Africa","Corporativo"
"RW-9690","Robert Waldorf","Sanandaj","Kordestan","Iran","EMEA","EMEA","Consumidor"
"SA-10830","Sue Ann Reed","Bandirma","Balikesir","Turkey","EMEA","EMEA","Consumidor"
"SA-20830","Sue Ann Reed","Chicago","Illinois","United States","Central","US","Consumidor"
"SB-10170","Sarah Bern","Batna","Batna","Algeria","Africa","Africa","Consumidor"
"SB-10185","Sarah Brown","Safi","Doukkala-Abda","Morocco","Africa","Africa","Consumidor"
"SB-10290","Sean Braxton","Medina","Al Madinah","Saudi Arabia","EMEA","EMEA","Corporativo"
"SB-20170","Sarah Bern","Huaibei","Anhui","China","North Asia","APAC","Consumidor"
"SB-20185","Sarah Brown","Los Angeles","California","United States","West","US","Consumidor"
"SB-20290","Sean Braxton","Treviso","Veneto","Italy","South","EU","Corporativo"
"SC-10020","Sam Craven","Timisoara","Timis","Romania","EMEA","EMEA","Consumidor"
"SC-10050","Sample Company A","Misratah","Misratah","Libya","Africa","Africa","Outros"
"SC-10095","Sanjit Chand","Cairo","Al Qahirah","Egypt","Africa","Africa","Consumidor"
"SC-10230","Scot Coram","Elbasan","Elbasan","Albania","EMEA","EMEA","Corporativo"
"SC-10260","Scott Cohen","Khorramabad","Lorestan","Iran","EMEA","EMEA","Corporativo"
"SC-10305","Sean Christensen","Lubumbashi","Katanga","Democratic Republic of the Congo","Africa","Africa","Consumidor"
"SC-10380","Shahid Collister","Mahajanga","Boeny","Madagascar","Africa","Africa","Consumidor"
"SC-10440","Shaun Chance","Alexandria","Al Iskandariyah","Egypt","Africa","Africa","Corporativo"
"SC-10575","Sonia Cooley","Baghdad","Baghdad","Iraq","EMEA","EMEA","Consumidor"
"SC-10680","Steve Carroll","Kutahya","Kutahya","Turkey","EMEA","EMEA","Outros"
"SC-10695","Steve Chapman","Port Elizabeth","Eastern Cape","South Africa","Africa","Africa","Corporativo"
"SC-10725","Steven Cartwright","Bangui","Bangui","Central African Republic","Africa","Africa","Consumidor"
"SC-10770","Stewart Carmichael","Basra","Al Basrah","Iraq","EMEA","EMEA","Corporativo"
"SC-10800","Stuart Calhoun","Benin City","Edo","Nigeria","Africa","Africa","Consumidor"
"SC-10845","Sung Chung","Nouakchott","Nouakchott","Mauritania","Africa","Africa","Consumidor"
"SC-20020","Sam Craven","Douai","Nord-Pas-de-Calais","France","Central","EU","Consumidor"
"SC-20050","Sample Company A","Gold Coast","Queensland","Australia","Oceania","APAC","Outros"
"SC-20095","Sanjit Chand","Minneapolis","Minnesota","United States","Central","US","Consumidor"
"SC-20230","Scot Coram","Los Angeles","California","United States","West","US","Corporativo"
"SC-20260","Scott Cohen","San Francisco","California","United States","West","US","Corporativo"
"SC-20305","Sean Christensen","Benidorm","Valenciana","Spain","South","EU","Consumidor"
"SC-20380","Shahid Collister","Marikina","National Capital","Philippines","Southeast Asia","APAC","Consumidor"
"SC-20440","Shaun Chance","Victoria","Tamaulipas","Mexico","North","LATAM","Corporativo"
"SC-20575","Sonia Cooley","Torreón","Coahuila","Mexico","North","LATAM","Consumidor"
"SC-20680","Steve Carroll","Ninghai","Shandong","China","North Asia","APAC","Outros"
"SC-20695","Steve Chapman","Manila","National Capital","Philippines","Southeast Asia","APAC","Corporativo"
"SC-20725","Steven Cartwright","Petrópolis","Rio de Janeiro","Brazil","South","LATAM","Consumidor"
"SC-20770","Stewart Carmichael","Philadelphia","Pennsylvania","United States","East","US","Corporativo"
"SC-20800","Stuart Calhoun","Bhilai","Chhattisgarh","India","Central Asia","APAC","Consumidor"
"SC-20845","Sung Chung","Vienna","Vienna","Austria","Central","EU","Consumidor"
"SD-10485","Shirley Daniels","Sale","Rabat-Salé-Zemmour-Zaer","Morocco","Africa","Africa","Outros"
"SD-20485","Shirley Daniels","Ciego de Ávila","Ciego de Ávila","Cuba","Caribbean","LATAM","Outros"
"SE-10110","Sanjit Engle","Mbuji-mayi","Kasai-Oriental","Democratic Republic of the Congo","Africa","Africa","Consumidor"
"SE-20110","Sanjit Engle","Stuttgart","Baden-Württemberg","Germany","Central","EU","Consumidor"
"SF-10065","Sandra Flanagan","Donets'k","Donetsk","Ukraine","EMEA","EMEA","Consumidor"
"SF-10200","Sarah Foster","Izmir","Izmir","Turkey","EMEA","EMEA","Consumidor"
"SF-10965","Sylvia Foulston","Kermanshah","Kermanshah","Iran","EMEA","EMEA","Corporativo"
"SF-20065","Sandra Flanagan","Changzhou","Jiangsu","China","North Asia","APAC","Consumidor"
"SF-20200","Sarah Foster","Bellingham","Washington","United States","West","US","Consumidor"
"SF-20965","Sylvia Foulston","Newcastle","New South Wales","Australia","Oceania","APAC","Corporativo"
"SG-10080","Sandra Glassco","Dar es Salaam","Dar Es Salaam","Tanzania","Africa","Africa","Consumidor"
"SG-10470","Sheri Gordon","Tbilisi","Tbilisi","Georgia","EMEA","EMEA","Consumidor"
"SG-10605","Speros Goranitis","Piatra-Neamt","Neamt","Romania","EMEA","EMEA","Consumidor"
"SG-10890","Susan Gilcrest","Baku","Baki","Azerbaijan","EMEA","EMEA","Corporativo"
"SG-20080","Sandra Glassco","Redlands","California","United States","West","US","Consumidor"
"SG-20470","Sheri Gordon","Bhopal","Madhya Pradesh","India","Central Asia","APAC","Consumidor"
"SG-20605","Speros Goranitis","New York City","New York","United States","East","US","Consumidor"
"SG-20890","Susan Gilcrest","Villa Nueva","Guatemala","Guatemala","Central","LATAM","Corporativo"
"SH-10395","Shahid Hopkins","Montréal","Quebec","Canada","Canada","Canada","Consumidor"
"SH-10635","Stefanie Holloman","Chisinau","Chisinau","Moldova","EMEA","EMEA","Corporativo"
"SH-19975","Sally Hughsby","Rockhampton","Queensland","Australia","Oceania","APAC","Corporativo"
"SH-20395","Shahid Hopkins","Antiguo Cuscatlán","La Libertad","El Salvador","Central","LATAM","Consumidor"
"SH-20635","Stefanie Holloman","Nuremberg","Bavaria","Germany","Central","EU","Corporativo"
"SH-9975","Sally Hughsby","Gyor","Gyor","Hungary","EMEA","EMEA","Corporativo"
"SJ-10125","Sanjit Jacobs","Cairo","Al Qahirah","Egypt","Africa","Africa","Outros"
"SJ-10215","Sarah Jordon","K'ut'aisi","Imereti","Georgia","EMEA","EMEA","Consumidor"
"SJ-10500","Shirley Jackson","K'ut'aisi","Imereti","Georgia","EMEA","EMEA","Consumidor"
"SJ-20125","Sanjit Jacobs","Boulogne-Billancourt","Ile-de-France","France","Central","EU","Outros"
"SJ-20215","Sarah Jordon","Mexico City","Distrito Federal","Mexico","North","LATAM","Consumidor"
"SJ-20500","Shirley Jackson","Lens","Nord-Pas-de-Calais","France","Central","EU","Consumidor"
"SK-19990","Sally Knutson","Levallois-Perret","Ile-de-France","France","Central","EU","Consumidor"
"SK-9990","Sally Knutson","Vienna","Vienna","Austria","EMEA","EMEA","Consumidor"
"SL-10155","Sara Luxemburg","Bouake","Vallee Du Bandama","Cote d'Ivoire","Africa","Africa","Outros"
"SL-20155","Sara Luxemburg","Coyoacán","Distrito Federal","Mexico","North","LATAM","Outros"
"SM-10005","Sally Matthias","Hargeysa","Woqooyi Galbeed","Somalia","Africa","Africa","Consumidor"
"SM-10320","Sean Miller","Koumra","Mandoul","Chad","Africa","Africa","Outros"
"SM-10905","Susan MacKendrick","Koidu","Eastern","Sierra Leone","Africa","Africa","Consumidor"
"SM-10950","Suzanne McNair","Amol","Mazandaran","Iran","EMEA","EMEA","Corporativo"
"SM-20005","Sally Matthias","Santo André","São Paulo","Brazil","South","LATAM","Consumidor"
"SM-20320","Sean Miller","San Juan de la Maguana","San Juan","Dominican Republic","Caribbean","LATAM","Outros"
"SM-20905","Susan MacKendrick","Lismore","New South Wales","Australia","Oceania","APAC","Consumidor"
"SM-20950","Suzanne McNair","Philadelphia","Pennsylvania","United States","East","US","Corporativo"
"SN-10560","Skye Norling","Toronto","Ontario","Canada","Canada","Canada","Outros"
"SN-10710","Steve Nguyen","Vienna","Vienna","Austria","EMEA","EMEA","Outros"
"SN-20560","Skye Norling","Lahore","Punjab","Pakistan","Central Asia","APAC","Outros"
"SN-20710","Steve Nguyen","Geelong","Victoria","Australia","Oceania","APAC","Outros"
"SO-10335","Sean O'Donnell","Baghdad","Baghdad","Iraq","EMEA","EMEA","Consumidor"
"SO-20335","Sean O'Donnell","Changchun","Jilin","China","North Asia","APAC","Consumidor"
"SP-10545","Sibella Parks","Nairobi","Nairobi","Kenya","Africa","Africa","Corporativo"
"SP-10620","Stefania Perrino","Almaty","Almaty City","Kazakhstan","EMEA","EMEA","Corporativo"
"SP-10650","Stephanie Phelps","Shiraz","Fars","Iran","EMEA","EMEA","Corporativo"
"SP-10860","Sung Pak","Mohammedia","Grand Casablanca","Morocco","Africa","Africa","Corporativo"
"SP-10920","Susan Pistek","Angarsk","Irkutsk","Russia","EMEA","EMEA","Consumidor"
"SP-20545","Sibella Parks","Brisbane","Queensland","Australia","Oceania","APAC","Corporativo"
"SP-20620","Stefania Perrino","Chittagong","Chittagong","Bangladesh","Central Asia","APAC","Corporativo"
"SP-20650","Stephanie Phelps","Balikpapan","Kalimantan Timur","Indonesia","Southeast Asia","APAC","Corporativo"
"SP-20860","Sung Pak","Mulhouse","Alsace","France","Central","EU","Corporativo"
"SP-20920","Susan Pistek","Bangkok","Bangkok","Thailand","Southeast Asia","APAC","Consumidor"
"SR-10425","Sharelle Roach","Cairo","Al Qahirah","Egypt","Africa","Africa","Outros"
"SR-10740","Steven Roelle","Sari","Mazandaran","Iran","EMEA","EMEA","Outros"
"SR-20425","Sharelle Roach","Augsburg","Bavaria","Germany","Central","EU","Outros"
"SR-20740","Steven Roelle","New York City","New York","United States","East","US","Outros"
"SS-10140","Saphhira Shifley","Baghdad","Baghdad","Iraq","EMEA","EMEA","Corporativo"
"SS-10410","Shahid Shariari","Brampton","Ontario","Canada","Canada","Canada","Consumidor"
"SS-10515","Shirley Schmidt","Ad Diwem","White Nile","Sudan","Africa","Africa","Outros"
"SS-10590","Sonia Sunley","Kumasi","Ashanti","Ghana","Africa","Africa","Consumidor"
"SS-10875","Sung Shariari","Lagos","Lagos","Nigeria","Africa","Africa","Consumidor"
"SS-20140","Saphhira Shifley","Lisbon","Lisboa","Portugal","South","EU","Corporativo"
"SS-20410","Shahid Shariari","Le Chesnay","Ile-de-France","France","Central","EU","Consumidor"
"SS-20515","Shirley Schmidt","Jayapura","Papua","Indonesia","Southeast Asia","APAC","Outros"
"SS-20590","Sonia Sunley","Camagüey","Camagüey","Cuba","Caribbean","LATAM","Consumidor"
"SS-20875","Sung Shariari","Kendari","Sulawesi Tenggara","Indonesia","Southeast Asia","APAC","Consumidor"
"ST-10530","Shui Tom","Cairo","Al Qahirah","Egypt","Africa","Africa","Consumidor"
"ST-20530","Shui Tom","Chinandega","Chinandega","Nicaragua","Central","LATAM","Consumidor"
"SU-10665","Stephanie Ulpright","Nakuru","Rift Valley","Kenya","Africa","Africa","Outros"
"SU-20665","Stephanie Ulpright","Chicago","Illinois","United States","Central","US","Outros"
"SV-10365","Seth Vernon","Riyadh","Ar Riyad","Saudi Arabia","EMEA","EMEA","Consumidor"
"SV-10785","Stewart Visinsky","Daloa","Haut-Sassandra","Cote d'Ivoire","Africa","Africa","Consumidor"
"SV-10815","Stuart Van","Montréal","Quebec","Canada","Canada","Canada","Corporativo"
"SV-10935","Susan Vittorini","Tangerang","Jawa Barat","Indonesia","Southeast Asia","APAC","Consumidor"
"SV-20365","Seth Vernon","New York City","New York","United States","East","US","Consumidor"
"SV-20785","Stewart Visinsky","Medan","Sumatera Utara","Indonesia","Southeast Asia","APAC","Consumidor"
"SV-20815","Stuart Van","Vadodara","Gujarat","India","Central Asia","APAC","Corporativo"
"SV-20935","Susan Vittorini","Wuxi","Jiangsu","China","North Asia","APAC","Consumidor"
"SW-10245","Scot Wooten","Roodepoort","Gauteng","South Africa","Africa","Africa","Consumidor"
"SW-10275","Scott Williamson","Kitchener","Ontario","Canada","Canada","Canada","Consumidor"
"SW-10350","Sean Wendt","Baghdad","Baghdad","Iraq","EMEA","EMEA","Outros"
"SW-10455","Shaun Weien","Uvinza","Kigoma","Tanzania","Africa","Africa","Consumidor"
"SW-10755","Steven Ward","Abidjan","Lagunes","Cote d'Ivoire","Africa","Africa","Corporativo"
"SW-20245","Scot Wooten","Surakarta","Jawa Tengah","Indonesia","Southeast Asia","APAC","Consumidor"
"SW-20275","Scott Williamson","Jamshedpur","Jharkhand","India","Central Asia","APAC","Consumidor"
"SW-20350","Sean Wendt","Depok","Jawa Barat","Indonesia","Southeast Asia","APAC","Outros"
"SW-20455","Shaun Weien","Manukau City","Auckland","New Zealand","Oceania","APAC","Consumidor"
"SW-20755","Steven Ward","Ris-Orangis","Ile-de-France","France","Central","EU","Corporativo"
"SZ-10035","Sam Zeldin","Tehran","Tehran","Iran","EMEA","EMEA","Outros"
"SZ-20035","Sam Zeldin","Nanchong","Sichuan","China","North Asia","APAC","Outros"
"TA-11385","Tom Ashbrook","Lusaka","Lusaka","Zambia","Africa","Africa","Outros"
"TA-21385","Tom Ashbrook","New York City","New York","United States","East","US","Outros"
"TB-11055","Ted Butterfield","Basra","Al Basrah","Iraq","EMEA","EMEA","Consumidor"
"TB-11175","Thomas Boland","Shinyanga","Shinyanga","Tanzania","Africa","Africa","Corporativo"
"TB-11190","Thomas Brumley","Baghdad","Baghdad","Iraq","EMEA","EMEA","Outros"
"TB-11250","Tim Brockman","Kigali","Kigali","Rwanda","Africa","Africa","Consumidor"
"TB-11280","Toby Braunhardt","Bamako","Bamako","Mali","Africa","Africa","Consumidor"
"TB-11355","Todd Boyes","Lagos","Lagos","Nigeria","Africa","Africa","Corporativo"
"TB-11400","Tom Boeckenhauer","Kankan","Kankan","Guinea","Africa","Africa","Consumidor"
"TB-11520","Tracy Blumstein","Windhoek","Khomas","Namibia","Africa","Africa","Consumidor"
"TB-11595","Troy Blackwell","Chelyabinsk","Chelyabinsk","Russia","EMEA","EMEA","Consumidor"
"TB-11625","Trudy Brown","Bagcilar","Istanbul","Turkey","EMEA","EMEA","Consumidor"
"TB-21055","Ted Butterfield","Vincennes","Ile-de-France","France","Central","EU","Consumidor"
"TB-21175","Thomas Boland","Henderson","Kentucky","United States","South","US","Corporativo"
"TB-21190","Thomas Brumley","Allahabad","Uttar Pradesh","India","Central Asia","APAC","Outros"
